"","region","subregion","TOT_POP","FIPS"
"2416","South Dakota","Perkins County",2832,"46105"
"2417","South Dakota","Potter County",2163,"46107"
"2418","South Dakota","Roberts County",10331,"46109"
"2419","South Dakota","Sanborn County",2322,"46111"
"2420","South Dakota","Spink County",6319,"46115"
"2421","South Dakota","Stanley County",3121,"46117"
"2422","South Dakota","Sully County",1391,"46119"
"2423","South Dakota","Todd County",10313,"46121"
"2424","South Dakota","Tripp County",5377,"46123"
"2425","South Dakota","Turner County",8368,"46125"
"2426","South Dakota","Union County",16192,"46127"
"2427","South Dakota","Walworth County",5336,"46129"
"2428","South Dakota","Yankton County",22742,"46135"
"2429","South Dakota","Ziebach County",2656,"46137"
"2430","Tennessee","Anderson County",77558,"47001"
"2431","Tennessee","Bedford County",50179,"47003"
"2432","Tennessee","Benton County",16131,"47005"
"2433","Tennessee","Bledsoe County",15223,"47007"
"2434","Tennessee","Blount County",134751,"47009"
"2435","Tennessee","Bradley County",109071,"47011"
"2436","Tennessee","Campbell County",39837,"47013"
"2437","Tennessee","Cannon County",14847,"47015"
"2438","Tennessee","Carroll County",27779,"47017"
"2439","Tennessee","Carter County",56418,"47019"
"2440","Tennessee","Cheatham County",41101,"47021"
"2441","Tennessee","Chester County",17432,"47023"
"2442","Tennessee","Claiborne County",32023,"47025"
"2443","Tennessee","Clay County",7629,"47027"
"2444","Tennessee","Cocke County",36225,"47029"
"2445","Tennessee","Coffee County",57632,"47031"
"2446","Tennessee","Crockett County",14180,"47033"
"2447","Tennessee","Cumberland County",61603,"47035"
"2448","Tennessee","Davidson County",694176,"47037"
"2449","Tennessee","Decatur County",11601,"47039"
"2450","Tennessee","DeKalb County",20837,"47041"
"2451","Tennessee","Dickson County",54376,"47043"
"2452","Tennessee","Dyer County",36693,"47045"
"2453","Tennessee","Fayette County",41620,"47047"
"2454","Tennessee","Fentress County",18787,"47049"
"2455","Tennessee","Franklin County",42485,"47051"
"2456","Tennessee","Gibson County",49159,"47053"
"2457","Tennessee","Giles County",29530,"47055"
"2458","Tennessee","Grainger County",23565,"47057"
"2459","Tennessee","Greene County",69571,"47059"
"2460","Tennessee","Grundy County",13485,"47061"
"2461","Tennessee","Hamblen County",65110,"47063"
"2462","Tennessee","Hamilton County",371662,"47065"
"2463","Tennessee","Hancock County",6493,"47067"
"2464","Tennessee","Hardeman County",24836,"47069"
"2465","Tennessee","Hardin County",25583,"47071"
"2466","Tennessee","Hawkins County",56775,"47073"
"2467","Tennessee","Haywood County",17002,"47075"
"2468","Tennessee","Henderson County",28076,"47077"
"2469","Tennessee","Henry County",32056,"47079"
"2470","Tennessee","Hickman County",25387,"47081"
"2471","Tennessee","Houston County",8292,"47083"
"2472","Tennessee","Humphreys County",18590,"47085"
"2473","Tennessee","Jackson County",11864,"47087"
"2474","Tennessee","Jefferson County",55307,"47089"
"2475","Tennessee","Johnson County",17849,"47091"
"2476","Tennessee","Knox County",475609,"47093"
"2477","Tennessee","Lake County",6988,"47095"
"2478","Tennessee","Lauderdale County",25451,"47097"
"2479","Tennessee","Lawrence County",44432,"47099"
"2480","Tennessee","Lewis County",12363,"47101"
"2481","Tennessee","Lincoln County",34540,"47103"
"2482","Tennessee","Loudon County",54910,"47105"
"2483","Tennessee","McMinn County",54208,"47107"
"2484","Tennessee","McNairy County",25696,"47109"
"2485","Tennessee","Macon County",24827,"47111"
"2486","Tennessee","Madison County",98360,"47113"
"2487","Tennessee","Marion County",28924,"47115"
"2488","Tennessee","Marshall County",35016,"47117"
"2489","Tennessee","Maury County",99590,"47119"
"2490","Tennessee","Meigs County",12532,"47121"
"2491","Tennessee","Monroe County",47177,"47123"
"2492","Tennessee","Montgomery County",214251,"47125"
"2493","Tennessee","Moore County",6438,"47127"
"2494","Tennessee","Morgan County",21431,"47129"
"2495","Tennessee","Obion County",30131,"47131"
"2496","Tennessee","Overton County",22566,"47133"
"2497","Tennessee","Perry County",8099,"47135"
"2498","Tennessee","Pickett County",5061,"47137"
"2499","Tennessee","Polk County",16835,"47139"
"2500","Tennessee","Putnam County",80929,"47141"
"2501","Tennessee","Rhea County",33443,"47143"
"2502","Tennessee","Roane County",53841,"47145"
"2503","Tennessee","Robertson County",72275,"47147"
"2504","Tennessee","Rutherford County",339261,"47149"
"2505","Tennessee","Scott County",22090,"47151"
"2506","Tennessee","Sequatchie County",15176,"47153"
"2507","Tennessee","Sevier County",99244,"47155"
"2508","Tennessee","Shelby County",936017,"47157"
"2509","Tennessee","Smith County",20285,"47159"
"2510","Tennessee","Stewart County",13859,"47161"
"2511","Tennessee","Sullivan County",158755,"47163"
"2512","Tennessee","Sumner County",195561,"47165"
"2513","Tennessee","Tipton County",61918,"47167"
"2514","Tennessee","Trousdale County",11455,"47169"
"2515","Tennessee","Unicoi County",17755,"47171"
"2516","Tennessee","Union County",20187,"47173"
"2517","Tennessee","Van Buren County",5947,"47175"
"2518","Tennessee","Warren County",41605,"47177"
"2519","Tennessee","Washington County",130367,"47179"
"2520","Tennessee","Wayne County",16524,"47181"
"2521","Tennessee","Weakley County",33334,"47183"
"2522","Tennessee","White County",27707,"47185"
"2523","Tennessee","Williamson County",245348,"47187"
"2524","Tennessee","Wilson County",148130,"47189"
"2525","Texas","Anderson County",57805,"48001"
"2526","Texas","Andrews County",18879,"48003"
"2527","Texas","Angelina County",86796,"48005"
"2528","Texas","Aransas County",23814,"48007"
"2529","Texas","Archer County",8730,"48009"
"2530","Texas","Armstrong County",1869,"48011"
"2531","Texas","Atascosa County",51724,"48013"
"2532","Texas","Austin County",29972,"48015"
"2533","Texas","Bailey County",6697,"48017"
"2534","Texas","Bandera County",23861,"48019"
"2535","Texas","Bastrop County",91601,"48021"
"2536","Texas","Baylor County",3518,"48023"
"2537","Texas","Bee County",32513,"48025"
"2538","Texas","Bell County",369927,"48027"
"2539","Texas","Bexar County",2026823,"48029"
"2540","Texas","Blanco County",12269,"48031"
"2541","Texas","Borden County",706,"48033"
"2542","Texas","Bosque County",18603,"48035"
"2543","Texas","Bowie County",93481,"48037"
"2544","Texas","Brazoria County",380518,"48039"
"2545","Texas","Brazos County",232555,"48041"
"2546","Texas","Brewster County",9237,"48043"
"2547","Texas","Briscoe County",1487,"48045"
"2548","Texas","Brooks County",6964,"48047"
"2549","Texas","Brown County",37633,"48049"
"2550","Texas","Burleson County",18514,"48051"
"2551","Texas","Burnet County",49653,"48053"
"2552","Texas","Caldwell County",43979,"48055"
"2553","Texas","Calhoun County",21001,"48057"
"2554","Texas","Callahan County",14110,"48059"
"2555","Texas","Cameron County",424180,"48061"
"2556","Texas","Camp County",13060,"48063"
"2557","Texas","Carson County",5854,"48065"
"2558","Texas","Cass County",29879,"48067"
"2559","Texas","Castro County",7396,"48069"
"2560","Texas","Chambers County",45590,"48071"
"2561","Texas","Cherokee County",52875,"48073"
"2562","Texas","Childress County",7143,"48075"
"2563","Texas","Clay County",10550,"48077"
"2564","Texas","Cochran County",2897,"48079"
"2565","Texas","Coke County",3323,"48081"
"2566","Texas","Coleman County",8100,"48083"
"2567","Texas","Collin County",1072069,"48085"
"2568","Texas","Collingsworth County",2877,"48087"
"2569","Texas","Colorado County",21610,"48089"
"2570","Texas","Comal County",164812,"48091"
"2571","Texas","Comanche County",13750,"48093"
"2572","Texas","Concho County",2827,"48095"
"2573","Texas","Cooke County",41393,"48097"
"2574","Texas","Coryell County",76737,"48099"
"2575","Texas","Cottle County",1363,"48101"
"2576","Texas","Crane County",4765,"48103"
"2577","Texas","Crockett County",3513,"48105"
"2578","Texas","Crosby County",5567,"48107"
"2579","Texas","Culberson County",2149,"48109"
"2580","Texas","Dallam County",7273,"48111"
"2581","Texas","Dallas County",2635888,"48113"
"2582","Texas","Dawson County",12974,"48115"
"2583","Texas","Deaf Smith County",18277,"48117"
"2584","Texas","Delta County",5349,"48119"
"2585","Texas","Denton County",919324,"48121"
"2586","Texas","DeWitt County",20174,"48123"
"2587","Texas","Dickens County",2140,"48125"
"2588","Texas","Dimmit County",9925,"48127"
"2589","Texas","Donley County",3308,"48129"
"2590","Texas","Duval County",11058,"48131"
"2591","Texas","Eastland County",18388,"48133"
"2592","Texas","Ector County",167701,"48135"
"2593","Texas","Edwards County",1923,"48137"
"2594","Texas","Ellis County",191760,"48139"
"2595","Texas","El Paso County",841286,"48141"
"2596","Texas","Erath County",43224,"48143"
"2597","Texas","Falls County",17275,"48145"
"2598","Texas","Fannin County",35913,"48147"
"2599","Texas","Fayette County",25547,"48149"
"2600","Texas","Fisher County",3784,"48151"
"2601","Texas","Floyd County",5672,"48153"
"2602","Texas","Foard County",1135,"48155"
"2603","Texas","Fort Bend County",839706,"48157"
"2604","Texas","Franklin County",10821,"48159"
"2605","Texas","Freestone County",19874,"48161"
"2606","Texas","Frio County",20379,"48163"
"2607","Texas","Gaines County",21996,"48165"
"2608","Texas","Galveston County",345089,"48167"
"2609","Texas","Garza County",6222,"48169"
"2610","Texas","Gillespie County",26960,"48171"
"2611","Texas","Glasscock County",1439,"48173"
"2612","Texas","Goliad County",7626,"48175"
"2613","Texas","Gonzales County",20948,"48177"
"2614","Texas","Gray County",21658,"48179"
"2615","Texas","Grayson County",138318,"48181"
"2616","Texas","Gregg County",124229,"48183"
"2617","Texas","Grimes County",29614,"48185"
"2618","Texas","Guadalupe County",170608,"48187"
"2619","Texas","Hale County",32754,"48189"
"2620","Texas","Hall County",2939,"48191"
"2621","Texas","Hamilton County",8557,"48193"
"2622","Texas","Hansford County",5279,"48195"
"2623","Texas","Hardeman County",4011,"48197"
"2624","Texas","Hardin County",58305,"48199"
"2625","Texas","Harris County",4738253,"48201"
"2626","Texas","Harrison County",66386,"48203"
"2627","Texas","Hartley County",5443,"48205"
"2628","Texas","Haskell County",5754,"48207"
"2629","Texas","Hays County",241365,"48209"
"2630","Texas","Hemphill County",3777,"48211"
"2631","Texas","Henderson County",83792,"48213"
"2632","Texas","Hidalgo County",875200,"48215"
"2633","Texas","Hill County",37006,"48217"
"2634","Texas","Hockley County",22921,"48219"
"2635","Texas","Hood County",63527,"48221"
"2636","Texas","Hopkins County",37170,"48223"
"2637","Texas","Houston County",22835,"48225"
"2638","Texas","Howard County",36540,"48227"
"2639","Texas","Hudspeth County",4906,"48229"
"2640","Texas","Hunt County",99807,"48231"
"2641","Texas","Hutchinson County",20677,"48233"
"2642","Texas","Irion County",1564,"48235"
"2643","Texas","Jack County",9056,"48237"
"2644","Texas","Jackson County",14854,"48239"
"2645","Texas","Jasper County",35375,"48241"
"2646","Texas","Jeff Davis County",2220,"48243"
"2647","Texas","Jefferson County",250127,"48245"
"2648","Texas","Jim Hogg County",5184,"48247"
"2649","Texas","Jim Wells County",40452,"48249"
"2650","Texas","Johnson County",179575,"48251"
"2651","Texas","Jones County",19875,"48253"
"2652","Texas","Karnes County",15562,"48255"
"2653","Texas","Kaufman County",143198,"48257"
"2654","Texas","Kendall County",48523,"48259"
"2655","Texas","Kenedy County",379,"48261"
"2656","Texas","Kent County",786,"48263"
"2657","Texas","Kerr County",52869,"48265"
"2658","Texas","Kimble County",4396,"48267"
"2659","Texas","King County",283,"48269"
"2660","Texas","Kinney County",3670,"48271"
"2661","Texas","Kleberg County",30338,"48273"
"2662","Texas","Knox County",3683,"48275"
"2663","Texas","Lamar County",49905,"48277"
"2664","Texas","Lamb County",12710,"48279"
"2665","Texas","Lampasas County",21789,"48281"
"2666","Texas","La Salle County",7500,"48283"
"2667","Texas","Lavaca County",20216,"48285"
"2668","Texas","Lee County",17397,"48287"
"2669","Texas","Leon County",17493,"48289"
"2670","Texas","Liberty County",91547,"48291"
"2671","Texas","Limestone County",23340,"48293"
"2672","Texas","Lipscomb County",3111,"48295"
"2673","Texas","Live Oak County",12324,"48297"
"2674","Texas","Llano County",21958,"48299"
"2675","Texas","Loving County",181,"48301"
"2676","Texas","Lubbock County",314772,"48303"
"2677","Texas","Lynn County",6025,"48305"
"2678","Texas","McCulloch County",7823,"48307"
"2679","Texas","McLennan County",259730,"48309"
"2680","Texas","McMullen County",721,"48311"
"2681","Texas","Madison County",14427,"48313"
"2682","Texas","Marion County",9960,"48315"
"2683","Texas","Martin County",5816,"48317"
"2684","Texas","Mason County",4344,"48319"
"2685","Texas","Matagorda County",36725,"48321"
"2686","Texas","Maverick County",58378,"48323"
"2687","Texas","Medina County",52358,"48325"
"2688","Texas","Menard County",2124,"48327"
"2689","Texas","Midland County",177863,"48329"
"2690","Texas","Milam County",24708,"48331"
"2691","Texas","Mills County",4840,"48333"
"2692","Texas","Mitchell County",8202,"48335"
"2693","Texas","Montague County",19962,"48337"
"2694","Texas","Montgomery County",626351,"48339"
"2695","Texas","Moore County",20654,"48341"
"2696","Texas","Morris County",12393,"48343"
"2697","Texas","Motley County",1185,"48345"
"2698","Texas","Nacogdoches County",64753,"48347"
"2699","Texas","Navarro County",50694,"48349"
"2700","Texas","Newton County",13414,"48351"
"2701","Texas","Nolan County",14835,"48353"
"2702","Texas","Nueces County",363148,"48355"
"2703","Texas","Ochiltree County",9598,"48357"
"2704","Texas","Oldham County",2135,"48359"
"2705","Texas","Orange County",82878,"48361"
"2706","Texas","Palo Pinto County",29320,"48363"
"2707","Texas","Panola County",23187,"48365"
"2708","Texas","Parker County",148198,"48367"
"2709","Texas","Parmer County",9522,"48369"
"2710","Texas","Pecos County",15718,"48371"
"2711","Texas","Polk County",52995,"48373"
"2712","Texas","Potter County",116004,"48375"
"2713","Texas","Presidio County",6508,"48377"
"2714","Texas","Rains County",12552,"48379"
"2715","Texas","Randall County",139899,"48381"
"2716","Texas","Reagan County",3833,"48383"
"2717","Texas","Real County",3411,"48385"
"2718","Texas","Red River County",11995,"48387"
"2719","Texas","Reeves County",15949,"48389"
"2720","Texas","Refugio County",6877,"48391"
"2721","Texas","Roberts County",813,"48393"
"2722","Texas","Robertson County",17155,"48395"
"2723","Texas","Rockwall County",109888,"48397"
"2724","Texas","Runnels County",10401,"48399"
"2725","Texas","Rusk County",54324,"48401"
"2726","Texas","Sabine County",10507,"48403"
"2727","Texas","San Augustine County",8248,"48405"
"2728","Texas","San Jacinto County",29301,"48407"
"2729","Texas","San Patricio County",67069,"48409"
"2730","Texas","San Saba County",6039,"48411"
"2731","Texas","Schleicher County",2761,"48413"
"2732","Texas","Scurry County",16662,"48415"
"2733","Texas","Shackelford County",3300,"48417"
"2734","Texas","Shelby County",24915,"48419"
"2735","Texas","Sherman County",3027,"48421"
"2736","Texas","Smith County",235806,"48423"
"2737","Texas","Somervell County",9139,"48425"
"2738","Texas","Starr County",64266,"48427"
"2739","Texas","Stephens County",9334,"48429"
"2740","Texas","Sterling County",1315,"48431"
"2741","Texas","Stonewall County",1348,"48433"
"2742","Texas","Sutton County",3738,"48435"
"2743","Texas","Swisher County",7340,"48437"
"2744","Texas","Tarrant County",2123347,"48439"
"2745","Texas","Taylor County",139200,"48441"
"2746","Texas","Terrell County",702,"48443"
"2747","Texas","Terry County",12183,"48445"
"2748","Texas","Throckmorton County",1487,"48447"
"2749","Texas","Titus County",32926,"48449"
"2750","Texas","Tom Green County",120010,"48451"
"2751","Texas","Travis County",1300503,"48453"
"2752","Texas","Trinity County",14883,"48455"
"2753","Texas","Tyler County",21591,"48457"
"2754","Texas","Upshur County",42166,"48459"
"2755","Texas","Upton County",3623,"48461"
"2756","Texas","Uvalde County",26742,"48463"
"2757","Texas","Val Verde County",49028,"48465"
"2758","Texas","Van Zandt County",57533,"48467"
"2759","Texas","Victoria County",91936,"48469"
"2760","Texas","Walker County",72164,"48471"
"2761","Texas","Waller County",57452,"48473"
"2762","Texas","Ward County",12097,"48475"
"2763","Texas","Washington County",35771,"48477"
"2764","Texas","Webb County",277681,"48479"
"2765","Texas","Wharton County",41685,"48481"
"2766","Texas","Wheeler County",4946,"48483"
"2767","Texas","Wichita County",133205,"48485"
"2768","Texas","Wilbarger County",12552,"48487"
"2769","Texas","Willacy County",21161,"48489"
"2770","Texas","Williamson County",617855,"48491"
"2771","Texas","Wilson County",52023,"48493"
"2772","Texas","Winkler County",7887,"48495"
"2773","Texas","Wise County",71084,"48497"
"2774","Texas","Wood County",46291,"48499"
"2775","Texas","Yoakum County",8702,"48501"
"2776","Texas","Young County",17904,"48503"
"2777","Texas","Zapata County",14172,"48505"
"2778","Texas","Zavala County",11840,"48507"
"2779","Utah","Beaver County",6761,"49001"
"2780","Utah","Box Elder County",57007,"49003"
"2781","Utah","Cache County",130004,"49005"
"2782","Utah","Carbon County",20760,"49007"
"2783","Utah","Daggett County",1026,"49009"
"2784","Utah","Davis County",359232,"49011"
"2785","Utah","Duchesne County",19894,"49013"
"2786","Utah","Emery County",10147,"49015"
"2787","Utah","Garfield County",5050,"49017"
"2788","Utah","Grand County",9796,"49019"
"2789","Utah","Iron County",56814,"49021"
"2790","Utah","Juab County",12122,"49023"
"2791","Utah","Kane County",7914,"49025"
"2792","Utah","Millard County",13327,"49027"
"2793","Utah","Morgan County",12462,"49029"
"2794","Utah","Piute County",1473,"49031"
"2795","Utah","Rich County",2452,"49033"
"2796","Utah","Salt Lake County",1165517,"49035"
"2797","Utah","San Juan County",15278,"49037"
"2798","Utah","Sanpete County",31393,"49039"
"2799","Utah","Sevier County",21780,"49041"
"2800","Utah","Summit County",42499,"49043"
"2801","Utah","Tooele County",74512,"49045"
"2802","Utah","Uintah County",35970,"49047"
"2803","Utah","Utah County",651059,"49049"
"2804","Utah","Wasatch County",35300,"49051"
"2805","Utah","Washington County",184913,"49053"
"2806","Utah","Wayne County",2759,"49055"
"2807","Utah","Weber County",262658,"49057"
"2808","Vermont","Addison County",36851,"50001"
"2809","Vermont","Bennington County",35338,"50003"
"2810","Vermont","Caledonia County",29705,"50005"
"2811","Vermont","Chittenden County",164306,"50007"
"2812","Vermont","Essex County",6123,"50009"
"2813","Vermont","Franklin County",49685,"50011"
"2814","Vermont","Grand Isle County",7169,"50013"
"2815","Vermont","Lamoille County",25341,"50015"
"2816","Vermont","Orange County",28837,"50017"
"2817","Vermont","Orleans County",26897,"50019"
"2818","Vermont","Rutland County",57764,"50021"
"2819","Vermont","Washington County",58328,"50023"
"2820","Vermont","Windham County",42015,"50025"
"2821","Vermont","Windsor County",54988,"50027"
"2822","Virginia","Accomack County",32238,"51001"
"2823","Virginia","Albemarle County",110652,"51003"
"2824","Virginia","Alleghany County",14701,"51005"
"2825","Virginia","Amelia County",13014,"51007"
"2826","Virginia","Amherst County",31667,"51009"
"2827","Virginia","Appomattox County",16043,"51011"
"2828","Virginia","Arlington County",240119,"51013"
"2829","Virginia","Augusta County",76544,"51015"
"2830","Virginia","Bath County",4119,"51017"
"2831","Virginia","Bedford County",79811,"51019"
"2832","Virginia","Bland County",6239,"51021"
"2833","Virginia","Botetourt County",33633,"51023"
"2834","Virginia","Brunswick County",16037,"51025"
"2835","Virginia","Buchanan County",20613,"51027"
"2836","Virginia","Buckingham County",17168,"51029"
"2837","Virginia","Campbell County",55304,"51031"
"2838","Virginia","Caroline County",30860,"51033"
"2839","Virginia","Carroll County",30074,"51035"
"2840","Virginia","Charles City County",6821,"51036"
"2841","Virginia","Charlotte County",11820,"51037"
"2842","Virginia","Chesterfield County",358245,"51041"
"2843","Virginia","Clarke County",14622,"51043"
"2844","Virginia","Craig County",5077,"51045"
"2845","Virginia","Culpeper County",53569,"51047"
"2846","Virginia","Cumberland County",9933,"51049"
"2847","Virginia","Dickenson County",14078,"51051"
"2848","Virginia","Dinwiddie County",28688,"51053"
"2849","Virginia","Essex County",10943,"51057"
"2850","Virginia","Fairfax County",1150847,"51059"
"2851","Virginia","Fauquier County",71361,"51061"
"2852","Virginia","Floyd County",15777,"51063"
"2853","Virginia","Fluvanna County",27422,"51065"
"2854","Virginia","Franklin County",56167,"51067"
"2855","Virginia","Frederick County",91119,"51069"
"2856","Virginia","Giles County",16663,"51071"
"2857","Virginia","Gloucester County",37459,"51073"
"2858","Virginia","Goochland County",24431,"51075"
"2859","Virginia","Grayson County",15493,"51077"
"2860","Virginia","Greene County",20131,"51079"
"2861","Virginia","Greensville County",11280,"51081"
"2862","Virginia","Halifax County",33633,"51083"
"2863","Virginia","Hanover County",108262,"51085"
"2864","Virginia","Henrico County",333766,"51087"
"2865","Virginia","Henry County",50309,"51089"
"2866","Virginia","Highland County",2200,"51091"
"2867","Virginia","Isle of Wight County",37725,"51093"
"2868","Virginia","James City County",77612,"51095"
"2869","Virginia","King and Queen County",6942,"51097"
"2870","Virginia","King George County",27381,"51099"
"2871","Virginia","King William County",17641,"51101"
"2872","Virginia","Lancaster County",10618,"51103"
"2873","Virginia","Lee County",23238,"51105"
"2874","Virginia","Loudoun County",422784,"51107"
"2875","Virginia","Louisa County",38132,"51109"
"2876","Virginia","Lunenburg County",12267,"51111"
"2877","Virginia","Madison County",13312,"51113"
"2878","Virginia","Mathews County",8766,"51115"
"2879","Virginia","Mecklenburg County",30679,"51117"
"2880","Virginia","Middlesex County",10569,"51119"
"2881","Virginia","Montgomery County",98391,"51121"
"2882","Virginia","Nelson County",14755,"51125"
"2883","Virginia","New Kent County",23648,"51127"
"2884","Virginia","Northampton County",11673,"51131"
"2885","Virginia","Northumberland County",12069,"51133"
"2886","Virginia","Nottoway County",15160,"51135"
"2887","Virginia","Orange County",37695,"51137"
"2888","Virginia","Page County",23933,"51139"
"2889","Virginia","Patrick County",17493,"51141"
"2890","Virginia","Pittsylvania County",59850,"51143"
"2891","Virginia","Powhatan County",30148,"51145"
"2892","Virginia","Prince Edward County",23006,"51147"
"2893","Virginia","Prince George County",38686,"51149"
"2894","Virginia","Prince William County",475533,"51153"
"2895","Virginia","Pulaski County",33935,"51155"
"2896","Virginia","Rappahannock County",7260,"51157"
"2897","Virginia","Richmond County",9071,"51159"
"2898","Virginia","Roanoke County",94509,"51161"
"2899","Virginia","Rockbridge County",22757,"51163"
"2900","Virginia","Rockingham County",82346,"51165"
"2901","Virginia","Russell County",26647,"51167"
"2902","Virginia","Scott County",21629,"51169"
"2903","Virginia","Shenandoah County",43905,"51171"
"2904","Virginia","Smyth County",30090,"51173"
"2905","Virginia","Southampton County",17636,"51175"
"2906","Virginia","Spotsylvania County",138449,"51177"
"2907","Virginia","Stafford County",156748,"51179"
"2908","Virginia","Surry County",6385,"51181"
"2909","Virginia","Sussex County",10925,"51183"
"2910","Virginia","Tazewell County",40529,"51185"
"2911","Virginia","Warren County",40475,"51187"
"2912","Virginia","Washington County",53695,"51191"
"2913","Virginia","Westmoreland County",18149,"51193"
"2914","Virginia","Wise County",37206,"51195"
"2915","Virginia","Wythe County",28620,"51197"
"2916","Virginia","York County",69199,"51199"
"2917","Virginia","Alexandria city",158726,"51510"
"2918","Virginia","Bristol city",17329,"51520"
"2919","Virginia","Buena Vista city",6402,"51530"
"2920","Virginia","Charlottesville city",46950,"51540"
"2921","Virginia","Chesapeake city",247011,"51550"
"2922","Virginia","Colonial Heights city",17205,"51570"
"2923","Virginia","Covington city",5639,"51580"
"2924","Virginia","Danville city",39869,"51590"
"2925","Virginia","Emporia city",5257,"51595"
"2926","Virginia","Fairfax city",23429,"51600"
"2927","Virginia","Falls Church city",14631,"51610"
"2928","Virginia","Franklin city",7833,"51620"
"2929","Virginia","Fredericksburg city",29492,"51630"
"2930","Virginia","Galax city",6296,"51640"
"2931","Virginia","Hampton city",135464,"51650"
"2932","Virginia","Harrisonburg city",53204,"51660"
"2933","Virginia","Hopewell city",22375,"51670"
"2934","Virginia","Lexington city",7279,"51678"
"2935","Virginia","Lynchburg city",81561,"51680"
"2936","Virginia","Manassas city",40869,"51683"
"2937","Virginia","Manassas Park city",18004,"51685"
"2938","Virginia","Martinsville city",12355,"51690"
"2939","Virginia","Newport News city",179062,"51700"
"2940","Virginia","Norfolk city",242803,"51710"
"2941","Virginia","Norton city",3985,"51720"
"2942","Virginia","Petersburg city",30446,"51730"
"2943","Virginia","Poquoson city",12257,"51735"
"2944","Virginia","Portsmouth city",95094,"51740"
"2945","Virginia","Radford city",18255,"51750"
"2946","Virginia","Richmond city",232226,"51760"
"2947","Virginia","Roanoke city",99058,"51770"
"2948","Virginia","Salem city",25340,"51775"
"2949","Virginia","Staunton city",25190,"51790"
"2950","Virginia","Suffolk city",93913,"51800"
"2951","Virginia","Virginia Beach city",451231,"51810"
"2952","Virginia","Waynesboro city",22741,"51820"
"2953","Virginia","Williamsburg city",15259,"51830"
"2954","Virginia","Winchester city",27700,"51840"
"2955","Washington","Adams County",20027,"53001"
"2956","Washington","Asotin County",22820,"53003"
"2957","Washington","Benton County",206426,"53005"
"2958","Washington","Chelan County",77574,"53007"
"2959","Washington","Clallam County",78067,"53009"
"2960","Washington","Clark County",496865,"53011"
"2961","Washington","Columbia County",4048,"53013"
"2962","Washington","Cowlitz County",111371,"53015"
"2963","Washington","Douglas County",43560,"53017"
"2964","Washington","Ferry County",7759,"53019"
"2965","Washington","Franklin County",97075,"53021"
"2966","Washington","Garfield County",2290,"53023"
"2967","Washington","Grant County",99377,"53025"
"2968","Washington","Grays Harbor County",75950,"53027"
"2969","Washington","Island County",86014,"53029"
"2970","Washington","Jefferson County",32700,"53031"
"2971","Washington","King County",2274315,"53033"
"2972","Washington","Kitsap County",272787,"53035"
"2973","Washington","Kittitas County",49204,"53037"
"2974","Washington","Klickitat County",22697,"53039"
"2975","Washington","Lewis County",82109,"53041"
"2976","Washington","Lincoln County",11090,"53043"
"2977","Washington","Mason County",68224,"53045"
"2978","Washington","Okanogan County",42620,"53047"
"2979","Washington","Pacific County",22984,"53049"
"2980","Washington","Pend Oreille County",14144,"53051"
"2981","Washington","Pierce County",913890,"53053"
"2982","Washington","San Juan County",17492,"53055"
"2983","Washington","Skagit County",130789,"53057"
"2984","Washington","Skamania County",12107,"53059"
"2985","Washington","Snohomish County",830393,"53061"
"2986","Washington","Spokane County",528225,"53063"
"2987","Washington","Stevens County",46360,"53065"
"2988","Washington","Thurston County",294074,"53067"
"2989","Washington","Wahkiakum County",4498,"53069"
"2990","Washington","Walla Walla County",61292,"53071"
"2991","Washington","Whatcom County",231016,"53073"
"2992","Washington","Whitman County",49500,"53075"
"2993","Washington","Yakima County",251879,"53077"
"2994","West Virginia","Barbour County",16444,"54001"
"2995","West Virginia","Berkeley County",122125,"54003"
"2996","West Virginia","Boone County",21055,"54005"
"2997","West Virginia","Braxton County",13702,"54007"
"2998","West Virginia","Brooke County",21674,"54009"
"2999","West Virginia","Cabell County",91589,"54011"
"3000","West Virginia","Calhoun County",6945,"54013"
"3001","West Virginia","Clay County",8341,"54015"
"3002","West Virginia","Doddridge County",8368,"54017"
"3003","West Virginia","Fayette County",42062,"54019"
"3004","West Virginia","Gilmer County",7811,"54021"
"3005","West Virginia","Grant County",11510,"54023"
"3006","West Virginia","Greenbrier County",34319,"54025"
"3007","West Virginia","Hampshire County",23190,"54027"
"3008","West Virginia","Hancock County",28571,"54029"
"3009","West Virginia","Hardy County",13633,"54031"
"3010","West Virginia","Harrison County",66870,"54033"
"3011","West Virginia","Jackson County",28453,"54035"
"3012","West Virginia","Jefferson County",57486,"54037"
"3013","West Virginia","Kanawha County",176253,"54039"
"3014","West Virginia","Lewis County",15805,"54041"
"3015","West Virginia","Lincoln County",20043,"54043"
"3016","West Virginia","Logan County",31688,"54045"
"3017","West Virginia","McDowell County",16916,"54047"
"3018","West Virginia","Marion County",55962,"54049"
"3019","West Virginia","Marshall County",30103,"54051"
"3020","West Virginia","Mason County",26335,"54053"
"3021","West Virginia","Mercer County",58258,"54055"
"3022","West Virginia","Mineral County",26722,"54057"
"3023","West Virginia","Mingo County",22951,"54059"
"3024","West Virginia","Monongalia County",106819,"54061"
"3025","West Virginia","Monroe County",13229,"54063"
"3026","West Virginia","Morgan County",17873,"54065"
"3027","West Virginia","Nicholas County",24340,"54067"
"3028","West Virginia","Ohio County",41182,"54069"
